x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,gesture
0.27612781524658203,0.6772491335868835,0.3107947111129761,0.6552711725234985,0.340350866317749,0.6190784573554993,0.32611602544784546,0.5929518342018127,0.29626065492630005,0.5806442499160767,0.32198449969291687,0.5078814029693604,0.3319094777107239,0.4343486726284027,0.3393290042877197,0.38489454984664917,0.34270262718200684,0.3457077145576477,0.28357282280921936,0.5040714740753174,0.29820752143859863,0.5240773558616638,0.3039374053478241,0.5676140189170837,0.3029235303401947,0.5914205312728882,0.25340431928634644,0.5214753746986389,0.2697938084602356,0.5669630169868469,0.28005892038345337,0.5989030003547668,0.2820919156074524,0.6056249737739563,0.2298530787229538,0.5486162900924683,0.24582906067371368,0.5913169980049133,0.2529282867908478,0.6140897274017334,0.2522761821746826,0.6117237210273743,POINT_INDEX
0.3191676437854767,0.6587288975715637,0.35298195481300354,0.642024576663971,0.38388368487358093,0.6104656457901001,0.37647151947021484,0.5838227272033691,0.3487260937690735,0.5668627619743347,0.370844304561615,0.49873435497283936,0.38733863830566406,0.42702996730804443,0.40012800693511963,0.38004088401794434,0.408308744430542,0.3399927020072937,0.3322407901287079,0.4904845952987671,0.35013940930366516,0.5245653986930847,0.3539978265762329,0.5666188597679138,0.3506088852882385,0.5806594491004944,0.30149587988853455,0.5084356665611267,0.3214377462863922,0.5651537775993347,0.32929930090904236,0.5933363437652588,0.32869189977645874,0.5899338722229004,0.27743226289749146,0.536857008934021,0.29553818702697754,0.5866103768348694,0.30358248949050903,0.6072162389755249,0.302712082862854,0.5991185307502747,POINT_INDEX
0.29158684611320496,0.6424731016159058,0.3244068920612335,0.6207981705665588,0.35039788484573364,0.5851770639419556,0.33925241231918335,0.5555468201637268,0.3161388635635376,0.5356577634811401,0.3406226634979248,0.4752182066440582,0.3549858629703522,0.40189486742019653,0.36417192220687866,0.35234779119491577,0.370341956615448,0.31282684206962585,0.3021773099899292,0.471351683139801,0.31092318892478943,0.4871613681316376,0.3148072063922882,0.5264854431152344,0.3150135278701782,0.5471444725990295,0.2710249423980713,0.4875327944755554,0.2833244502544403,0.5298767685890198,0.2915303111076355,0.5606865286827087,0.2930907905101776,0.567241907119751,0.24558985233306885,0.5140618681907654,0.25783634185791016,0.5500438213348389,0.2639133632183075,0.57303786277771,0.26413366198539734,0.5714858770370483,POINT_INDEX
0.2186814844608307,0.655910074710846,0.25826194882392883,0.6319703459739685,0.2815511226654053,0.5837410688400269,0.25226742029190063,0.5477389097213745,0.21672259271144867,0.5290626287460327,0.269438773393631,0.47643110156059265,0.2743079364299774,0.3968883156776428,0.2781686782836914,0.34379005432128906,0.28013893961906433,0.29795241355895996,0.233284592628479,0.47253137826919556,0.22576776146888733,0.48642751574516296,0.22605997323989868,0.5335304141044617,0.22775298357009888,0.5518556237220764,0.20214217901229858,0.48924320936203003,0.19774475693702698,0.5168198347091675,0.20628854632377625,0.5517069101333618,0.21421465277671814,0.5546675324440002,0.1759372502565384,0.5145441293716431,0.17537476122379303,0.5362071394920349,0.1847677230834961,0.5636757016181946,0.19227756559848785,0.5672731399536133,POINT_INDEX
0.1396922469139099,0.7210171818733215,0.17024564743041992,0.7049506306648254,0.18040655553340912,0.6628233194351196,0.14441056549549103,0.6453043818473816,0.10873940587043762,0.6305593848228455,0.16648872196674347,0.5494275093078613,0.16661407053470612,0.46577680110931396,0.16139541566371918,0.4167006313800812,0.15619879961013794,0.37161171436309814,0.12979969382286072,0.5450608730316162,0.11492948234081268,0.5829201936721802,0.12528739869594574,0.629662036895752,0.13902276754379272,0.639744758605957,0.10008835047483444,0.5659610033035278,0.09053225815296173,0.6147399544715881,0.10546967387199402,0.6479038000106812,0.11880850046873093,0.6391159892082214,0.07785465568304062,0.5944457054138184,0.07269389927387238,0.640519380569458,0.08541490882635117,0.6693875789642334,0.09544415771961212,0.6645334362983704,POINT_INDEX
0.11507116258144379,0.8198590874671936,0.14280998706817627,0.8083082437515259,0.1532675176858902,0.7789903879165649,0.11322161555290222,0.7710967063903809,0.0747881755232811,0.7614893317222595,0.13390712440013885,0.6659718155860901,0.1258542835712433,0.5934823155403137,0.11410632729530334,0.5500399470329285,0.09953510761260986,0.5079430937767029,0.09523485600948334,0.6577818989753723,0.08379664272069931,0.7037734389305115,0.101265087723732,0.7436485886573792,0.11320939660072327,0.7423502802848816,0.06516966223716736,0.6784132719039917,0.058817218989133835,0.7408044338226318,0.07932956516742706,0.7690417766571045,0.08908655494451523,0.7526841163635254,0.04280846193432808,0.7076898217201233,0.04095756262540817,0.764570415019989,0.05933967977762222,0.7888927459716797,0.06848490238189697,0.7794636487960815,POINT_INDEX
0.2001284807920456,0.8952025175094604,0.23190456628799438,0.8794941306114197,0.2544093728065491,0.8522348403930664,0.22490520775318146,0.8476278185844421,0.18881617486476898,0.8483073711395264,0.2292192131280899,0.7452946901321411,0.22956828773021698,0.6869596838951111,0.2244325876235962,0.6476374268531799,0.21654392778873444,0.6110569834709167,0.1900000423192978,0.7385919094085693,0.19014418125152588,0.7889376878738403,0.2047547996044159,0.8308736085891724,0.21478797495365143,0.8401438593864441,0.15970870852470398,0.7588306665420532,0.168331578373909,0.8233298063278198,0.18728497624397278,0.8502493500709534,0.19715222716331482,0.8443828821182251,0.1370185762643814,0.7881767749786377,0.15014459192752838,0.841377854347229,0.1680321991443634,0.8658793568611145,0.17770302295684814,0.863794207572937,POINT_INDEX
0.2900945246219635,0.8664369583129883,0.33461159467697144,0.8559200763702393,0.3674118220806122,0.8333673477172852,0.3587300777435303,0.82612144947052,0.33045339584350586,0.8317307829856873,0.34128597378730774,0.7299960255622864,0.35205474495887756,0.6736302375793457,0.35691481828689575,0.6310862898826599,0.35941287875175476,0.5946919918060303,0.3008051812648773,0.7294995188713074,0.3097960352897644,0.7288962602615356,0.32471930980682373,0.7725840210914612,0.3335753381252289,0.8034037351608276,0.26774871349334717,0.7521682381629944,0.28828907012939453,0.7837454676628113,0.30694741010665894,0.8176671862602234,0.31899717450141907,0.8280776143074036,0.24352535605430603,0.788806676864624,0.2719510793685913,0.825761616230011,0.29217857122421265,0.8506590723991394,0.3058433532714844,0.855466902256012,POINT_INDEX
0.4298681914806366,0.806904137134552,0.46601423621177673,0.8071988224983215,0.4959602952003479,0.7966498136520386,0.5139952301979065,0.790664553642273,0.5141279101371765,0.7892235517501831,0.4780844449996948,0.6977963447570801,0.5025843381881714,0.6499996781349182,0.524565577507019,0.6126572489738464,0.5411299467086792,0.5811501741409302,0.4485827684402466,0.6963076591491699,0.4818945825099945,0.7123210430145264,0.4992997944355011,0.7421334385871887,0.5056099891662598,0.765875518321991,0.42450547218322754,0.7187864184379578,0.46197035908699036,0.7458940744400024,0.48313891887664795,0.7696083784103394,0.4941244423389435,0.7857363820075989,0.40695834159851074,0.7549268007278442,0.4421881139278412,0.7738466262817383,0.4642498195171356,0.7887604236602783,0.4784731864929199,0.7966183423995972,POINT_INDEX
0.5182253122329712,0.7440319657325745,0.5546877980232239,0.7393916249275208,0.5920214056968689,0.7346193194389343,0.6129809617996216,0.7400323748588562,0.6161112189292908,0.7444850206375122,0.5688374638557434,0.6540126800537109,0.5990041494369507,0.6246229410171509,0.6205032467842102,0.5971896052360535,0.6361454129219055,0.5707830786705017,0.5458963513374329,0.6580982804298401,0.5966019034385681,0.6890190839767456,0.5968878269195557,0.7110497355461121,0.588310718536377,0.7150716781616211,0.5286205410957336,0.6839298009872437,0.58332359790802,0.7303473353385925,0.5779610276222229,0.7436160445213318,0.565514087677002,0.7372620105743408,0.5165857076644897,0.7185513973236084,0.5635764598846436,0.7513777613639832,0.5618058443069458,0.760936975479126,0.5531107187271118,0.7568702101707458,POINT_INDEX
