x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,gesture
0.3591669499874115,0.6370320916175842,0.3827381432056427,0.56827712059021,0.4174366593360901,0.5273988246917725,0.45252424478530884,0.5266750454902649,0.4712825119495392,0.5499693155288696,0.44644230604171753,0.5382665395736694,0.49333226680755615,0.5400267839431763,0.47885364294052124,0.545462965965271,0.46093425154685974,0.548879861831665,0.45527368783950806,0.5810509324073792,0.49164116382598877,0.5745213031768799,0.4791575074195862,0.5764511823654175,0.4622255861759186,0.581344723701477,0.4592456817626953,0.6208721399307251,0.48291921615600586,0.6080316305160522,0.4731970727443695,0.609580397605896,0.4578792154788971,0.6141548156738281,0.4592265784740448,0.654716432094574,0.4744832217693329,0.6373302936553955,0.46439799666404724,0.6385466456413269,0.4521690309047699,0.6446847319602966,fist
0.4613226652145386,0.6396949291229248,0.4796317219734192,0.5697859525680542,0.5093250870704651,0.5265889763832092,0.5404261350631714,0.5238123536109924,0.5586804747581482,0.5462847352027893,0.558895468711853,0.5331748723983765,0.5876908898353577,0.5355797410011292,0.573096752166748,0.5416862368583679,0.556076169013977,0.54533851146698,0.5692236423492432,0.5757118463516235,0.5810667872428894,0.5765606164932251,0.5665029883384705,0.5805509090423584,0.5506592392921448,0.5854865312576294,0.5713391900062561,0.6170316934585571,0.5711752772331238,0.6129902601242065,0.5582193732261658,0.6146602630615234,0.5431300401687622,0.6170689463615417,0.5682624578475952,0.6519719362258911,0.5663475394248962,0.6455790400505066,0.5529736876487732,0.6451084613800049,0.5401995182037354,0.6461936831474304,fist
0.5440528392791748,0.6472733616828918,0.5599693059921265,0.5709328651428223,0.590823233127594,0.5299203991889954,0.6230969429016113,0.5296751856803894,0.6426601409912109,0.5533682107925415,0.6458339691162109,0.5403749942779541,0.6654583811759949,0.533469021320343,0.6509960293769836,0.5391202569007874,0.6353207230567932,0.5466028451919556,0.6573045253753662,0.584201455116272,0.6677703857421875,0.5754135847091675,0.6528715491294861,0.5770842432975769,0.6363713145256042,0.583563506603241,0.6581757664680481,0.6256924867630005,0.6622734665870667,0.6108974814414978,0.6495590806007385,0.6118887662887573,0.6344534158706665,0.6173304319381714,0.6525101065635681,0.6594192385673523,0.6538514494895935,0.643741250038147,0.6415688991546631,0.6431522965431213,0.6285960078239441,0.6466524600982666,fist
0.6466750502586365,0.5335487127304077,0.647347092628479,0.462240606546402,0.6702152490615845,0.4176195561885834,0.6995814442634583,0.41874581575393677,0.716809868812561,0.4443306028842926,0.7336519956588745,0.4215400516986847,0.7303576469421387,0.4222765564918518,0.7128090858459473,0.43541419506073,0.6996937990188599,0.4429951310157776,0.7471067905426025,0.4597039818763733,0.7368138432502747,0.4598333537578583,0.7208235263824463,0.4681074917316437,0.7077211141586304,0.4766131341457367,0.7495690584182739,0.49822375178337097,0.7369211316108704,0.49760159850120544,0.7211534976959229,0.5020867586135864,0.7083883881568909,0.5078824758529663,0.7460072636604309,0.5355408787727356,0.7347412705421448,0.5323265790939331,0.7189284563064575,0.5342159271240234,0.7075150012969971,0.5373782515525818,fist
0.6375870108604431,0.38618719577789307,0.6394732594490051,0.32360872626304626,0.6611147522926331,0.2819301187992096,0.6897477507591248,0.28118422627449036,0.70635586977005,0.30481499433517456,0.7230381369590759,0.2768218517303467,0.7207490801811218,0.2896031141281128,0.7047138810157776,0.30332106351852417,0.6920201778411865,0.3064717650413513,0.7364187836647034,0.3164585828781128,0.7274826765060425,0.3256857395172119,0.7118918895721436,0.3332241177558899,0.6989192962646484,0.3371400833129883,0.7397045493125916,0.35652807354927063,0.7272403240203857,0.36291366815567017,0.7114923596382141,0.36616045236587524,0.6979374289512634,0.3670291006565094,0.7361458539962769,0.39395228028297424,0.7242558598518372,0.3981584906578064,0.7085050344467163,0.40027087926864624,0.6968926191329956,0.3998295068740845,fist
0.5946729183197021,0.36381974816322327,0.6021727919578552,0.30241918563842773,0.6249097585678101,0.26821210980415344,0.6506226658821106,0.2722066640853882,0.6650876402854919,0.29527461528778076,0.6766204833984375,0.2613459527492523,0.6792050004005432,0.27638527750968933,0.6621244549751282,0.2904004752635956,0.6484696865081787,0.2930818796157837,0.689430296421051,0.30060654878616333,0.6837963461875916,0.3138362467288971,0.6688729524612427,0.32202690839767456,0.6564457416534424,0.32630807161331177,0.6926231980323792,0.34169113636016846,0.6821699142456055,0.35195019841194153,0.6673949956893921,0.35565948486328125,0.6542259454727173,0.35650184750556946,0.6891095042228699,0.3803589344024658,0.6780531406402588,0.38801637291908264,0.6640760898590088,0.38989436626434326,0.6534367799758911,0.3892040550708771,fist
0.4448464512825012,0.37695205211639404,0.4627547562122345,0.32085973024368286,0.4995935559272766,0.29715120792388916,0.5307826399803162,0.3109792470932007,0.5454257726669312,0.340476930141449,0.5231173634529114,0.2824944257736206,0.5579305291175842,0.2929629385471344,0.5499000549316406,0.30581551790237427,0.5360655188560486,0.3090786933898926,0.5325098633766174,0.3194838762283325,0.5653287768363953,0.3235885798931122,0.5549719929695129,0.33368101716041565,0.5398248434066772,0.33700597286224365,0.5387459993362427,0.3593074083328247,0.5696741342544556,0.3634234070777893,0.5596444606781006,0.3697214722633362,0.5448355674743652,0.37070444226264954,0.5402036309242249,0.39809292554855347,0.5689018368721008,0.401340126991272,0.5612224340438843,0.4034254252910614,0.5496138334274292,0.4033574163913727,fist
0.2939211130142212,0.3988315463066101,0.32256120443344116,0.3473828136920929,0.3621312081813812,0.3229789733886719,0.3952667713165283,0.33488303422927856,0.41377827525138855,0.3618975579738617,0.3838386535644531,0.2920702397823334,0.43210849165916443,0.32321974635124207,0.416995644569397,0.34135931730270386,0.40113553404808044,0.3390355110168457,0.3874916732311249,0.323538213968277,0.428194522857666,0.3568710684776306,0.4123382866382599,0.37002623081207275,0.3979529142379761,0.3662169873714447,0.38964447379112244,0.36114466190338135,0.41970914602279663,0.39140647649765015,0.40366435050964355,0.39850929379463196,0.38914820551872253,0.3930319845676422,0.3889240026473999,0.40037137269973755,0.40826284885406494,0.41906821727752686,0.3924480080604553,0.42355453968048096,0.38147369027137756,0.42073801159858704,fist
0.08163545280694962,0.4919639229774475,0.10845641791820526,0.4247400760650635,0.13962680101394653,0.37047892808914185,0.16757160425186157,0.3527538478374481,0.18204355239868164,0.3699876070022583,0.09794425964355469,0.33178359270095825,0.16617290675640106,0.3377089202404022,0.17194820940494537,0.36418741941452026,0.15905709564685822,0.37253686785697937,0.09398037195205688,0.3693276643753052,0.1702808290719986,0.3832469880580902,0.16960026323795319,0.40099969506263733,0.15424662828445435,0.40180134773254395,0.0960986316204071,0.4146655201911926,0.1678917557001114,0.4278491735458374,0.16318544745445251,0.43972885608673096,0.1488267183303833,0.43692436814308167,0.10334819555282593,0.4615643322467804,0.1629112958908081,0.46985501050949097,0.16183215379714966,0.4750198721885681,0.14984342455863953,0.4740249812602997,fist
0.3091372847557068,0.7116238474845886,0.341650128364563,0.6394556760787964,0.39184918999671936,0.5909083485603333,0.43937966227531433,0.5854815244674683,0.47315555810928345,0.6153901815414429,0.3740321099758148,0.6123136281967163,0.4493483006954193,0.6102896928787231,0.4767496585845947,0.6106071472167969,0.48883771896362305,0.6184841394424438,0.3786030113697052,0.6687784194946289,0.47352999448776245,0.6629694104194641,0.4730680286884308,0.653369128704071,0.45100831985473633,0.6548628211021423,0.3866983950138092,0.7203195691108704,0.4741242229938507,0.7092778086662292,0.46928679943084717,0.6944169998168945,0.44727158546447754,0.6927926540374756,0.3944907486438751,0.7627986073493958,0.46421658992767334,0.7453843355178833,0.4583427309989929,0.7299476265907288,0.43699729442596436,0.7302337884902954,fist
